time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1724857725.035597,-26.514998198742834,-1.2575744797286321,0.0,0.0,0.0,-0.9548054279078508,0.29723155087861347,4.297704645104063,-0.47320123593321856,0.0,0.0,0.0,0.03565344700904639
1724857725.136579,-26.760596320700913,-1.3897884507656728,0.0,0.0,0.0,-0.9544636220452591,0.2983273272636026,4.3138849460607505,-0.4756529700598751,0.0,0.0,0.0,0.03565344700904639
1724857725.2274609,-26.914409753874175,-1.4730228253090019,0.0,0.0,0.0,-0.9543031338878759,0.29884030627038716,4.323999221825399,-0.4771855444616111,0.0,0.0,0.0,0.02111663246378995
1724857725.328393,-27.682889410260664,-1.8907153431714134,0.0,0.0,0.0,-0.9538558786485888,0.3002648210622228,4.374230180939397,-0.4847968340787909,0.0,0.0,0.0,0.023100706636526303
1724857725.429328,-28.053754597480083,-2.0930554228619465,0.0,0.0,0.0,-0.9535232887861063,0.3013193285246198,4.398286027763637,-0.4884419171191183,0.0,0.0,0.0,0.025813468246378913
1724857725.5311444,-28.278693166842555,-2.2163744053209538,0.0,0.0,0.0,-0.9532979583672951,0.3020314595745728,4.412828455786271,-0.49064547112982426,0.0,0.0,0.0,0.025813468246378913
1724857725.6322372,-28.83439578209043,-2.5225619826568004,0.0,0.0,0.0,-0.9526914483898832,0.3039391454959141,4.448591756993286,-0.4960645363428789,0.0,0.0,0.0,0.021520450613737717
1724857725.7330768,-29.239340625608843,-2.7472052216292133,0.0,0.0,0.0,-0.9523535036640999,0.30499640007500645,4.474513022343926,-0.49999227854226097,0.0,0.0,0.0,0.03243144445239655
1724857725.833896,-29.61974296177244,-2.9593473153878214,0.0,0.0,0.0,-0.9518899716856638,0.30644001338641486,4.498756693136572,-0.5036658217721964,0.0,0.0,0.0,0.019172023403010403
1724857725.9351718,-29.659231043756616,-2.9815078729816773,0.0,0.0,0.0,-0.9518605919366319,0.306531260262383,4.5012695825208695,-0.5040465895141863,0.0,0.0,0.0,0.019172023403010403
1724857726.036457,-30.0306392037173,-3.1899791870913248,0.0,0.0,0.0,-0.9515885494604898,0.3073747428395524,4.524837206851161,-0.5076176942179537,0.0,0.0,0.0,0.016344528144794347
1724857726.1279902,-30.828062344428204,-3.6399606646514027,0.0,0.0,0.0,-0.9511357567686465,0.3087730107961739,4.575089554531895,-0.5152322247562467,0.0,0.0,0.0,-0.006058804309593454
1724857726.228911,-31.212805293233366,-3.857987405939334,0.0,0.0,0.0,-0.9512253268439094,0.30849696525362746,4.599162775822113,-0.5188799404775906,0.0,0.0,0.0,-0.006377696824528499
1724857726.3297668,-31.632695123553383,-4.095493795561382,0.0,0.0,0.0,-0.9513275183395404,0.30818168805094714,4.625279893342678,-0.5228373593467744,0.0,0.0,0.0,-0.008982791243420597
1724857726.4312391,-31.81501232833413,-4.1984231957861935,0.0,0.0,0.0,-0.9513896812709467,0.3079897309508329,4.636568802831265,-0.5245479211416382,0.0,0.0,0.0,-0.008982791243420597
1724857726.535764,-32.449907008061594,-4.556208392731388,0.0,0.0,0.0,-0.9514338757079853,0.30785317954388897,4.675650147744249,-0.5304697558031373,0.0,0.0,0.0,0.010935770527683972
1724857726.6367488,-32.844028387605746,-4.778116990977798,0.0,0.0,0.0,-0.9512723654959837,0.3083518876927392,4.6997413426199595,-0.5341201949876014,0.0,0.0,0.0,0.02762469710248818
1724857726.738738,-33.27397215161173,-5.020675982947263,0.0,0.0,0.0,-0.9508281238227323,0.30971903226592773,4.725894047839801,-0.5380830063137637,0.0,0.0,0.0,0.04487949898377928
1724857726.8276303,-33.64915566304462,-4.879938892366309,0.0,0.0,0.0,-0.9501604279702314,0.311761384907475,4.612052657737105,-0.7163014321889201,0.0,0.0,0.0,0.0562732979765614
1724857726.9317148,-34.08025178885146,-5.104470509714243,0.0,0.0,0.0,-0.9491842209416504,0.3147210109214066,4.63231681222443,-0.7276562341635935,0.0,0.0,0.0,0.0773390802692979
1724857727.0317736,-34.121756914561445,-5.126312943726778,0.0,0.0,0.0,-0.9490624488097137,0.31508803255488715,4.6342671782127685,-0.7287491008602807,0.0,0.0,0.0,0.0773390802692979
1724857727.136766,-34.91244344630206,-5.544888833629485,0.0,0.0,0.0,-0.9462193272252862,0.32352586416749857,4.6710830399984244,-0.7540186781136179,0.0,0.0,0.0,0.10514649054345394
1724857727.227644,-35.3159792415408,-5.764119187487331,0.0,0.0,0.0,-0.9445598209025626,0.3283393743316794,4.689778688662073,-0.7685677165235906,0.0,0.0,0.0,0.10514649054345394
1724857727.3284926,-35.74584355657913,-6.001969935135071,0.0,0.0,0.0,-0.9427656235840488,0.33345611253683693,4.709688434926928,-0.7840615711820503,0.0,0.0,0.0,0.10514649054345394
1724857727.429288,-36.14670233740469,-6.228196758425917,0.0,0.0,0.0,-0.941067154774663,0.33821976613486165,4.7282586650393315,-0.7985130083077769,0.0,0.0,0.0,0.10514649054345394
1724857727.5301945,-36.58089534703569,-6.477658676016754,0.0,0.0,0.0,-0.9392005169318288,0.34336917304118253,4.74837073789181,-0.8141643144324919,0.0,0.0,0.0,0.10514649054345394
1724857727.6320324,-36.97998907295012,-6.711520018298875,0.0,0.0,0.0,-0.9374590631197209,0.34809554000977233,4.766866039049562,-0.8285574415065662,0.0,0.0,0.0,0.10514649054345394
1724857727.7330701,-37.06659109779504,-6.763282867657555,0.0,0.0,0.0,-0.9370770622639181,0.3491225850311392,4.770889650274125,-0.8316886339731203,0.0,0.0,0.0,0.10514649054345394
1724857727.8341913,-37.42673120908863,-6.978992189064938,0.0,0.0,0.0,-0.9354793867774666,0.3533812628231088,4.787591305061026,-0.8446859373230281,0.0,0.0,0.0,0.10514649054345394
1724857727.935849,-38.233112023908696,-7.474016442855536,0.0,0.0,0.0,-0.9318304730862387,0.36289388177244947,4.825002393205584,-0.8737994154465426,0.0,0.0,0.0,0.10514649054345394
1724857728.0266027,-38.661906618993086,-7.744282786389247,0.0,0.0,0.0,-0.929849171622769,0.3679409164967253,4.844911449093093,-0.8892927328502267,0.0,0.0,0.0,0.10514649054345394
1724857728.1275992,-39.08060305524568,-8.013187976680817,0.0,0.0,0.0,-0.9278863335764433,0.37286318129049056,4.864369550497998,-0.9044351154344454,0.0,0.0,0.0,0.10514649054345394
1724857728.2284322,-39.48050061894886,-8.274766497885425,0.0,0.0,0.0,-0.9259852141791992,0.3775597742364812,4.88297425345256,-0.9189133794819704,0.0,0.0,0.0,0.10514649054345394
1724857728.329639,-39.90492376682174,-8.557197083424597,0.0,0.0,0.0,-0.9239397289326053,0.38253807300704573,4.902736949342653,-0.9342927988732131,0.0,0.0,0.0,0.10514649054345394
1724857728.4329174,-40.32316084778575,-8.841417625745422,0.0,0.0,0.0,-0.9218935457891809,0.38744327356692027,4.9222526282182395,-0.9494799885057225,0.0,0.0,0.0,0.10514649054345394
1724857728.5339847,-40.364400414804294,-8.869937784000005,0.0,0.0,0.0,-0.9216897268928615,0.3879278893559502,4.924183063194977,-0.9509822617421204,0.0,0.0,0.0,0.10514649054345394
1724857728.6355455,-40.717674342964386,-9.114251072323752,0.0,0.0,0.0,-0.9199369656386838,0.392066294459867,4.940685613155205,-0.963824620814726,0.0,0.0,0.0,0.10514649054345394
1724857728.7363884,-41.56335621621594,-9.713220591417949,0.0,0.0,0.0,-0.9156589528469754,0.401956069827513,4.980251921299449,-0.994615300896916,0.0,0.0,0.0,0.10514649054345394
1724857728.8280542,-41.957988741446684,-10.000441818811826,0.0,0.0,0.0,-0.9136205621044375,0.40656791376099954,4.9987665069977405,-1.0090234352877239,0.0,0.0,0.0,0.10514649054345394
1724857728.9293728,-42.384238905600654,-10.31588888752103,0.0,0.0,0.0,-0.911389291073778,0.41154533178744296,5.018795458417724,-1.0246100559374487,0.0,0.0,0.0,0.10514649054345394
1724857729.0303392,-42.79410961811821,-10.62480107518143,0.0,0.0,0.0,-0.9092134302733609,0.4163303234338671,5.038096706089549,-1.039630374236636,0.0,0.0,0.0,0.10514649054345394
1724857729.1316113,-43.18723935156452,-10.926339653403351,0.0,0.0,0.0,-0.9070980690941145,0.4209193426842357,5.056651195598457,-1.0540695619534775,0.0,0.0,0.0,0.10514649054345394
